id_zona,venta_digital,stock_actual,tienda,vehiculo,I_UB,distancia,cluster_ordenado,n_k (total clientes),centroide,c_k
1606,11.934911242603551,3033.2948717948716,10,1,1193.491124260355,65.83225308880179,2,430,72.69032186982882,0.1690472601623926
1607,14.919132149901381,3033.2948717948716,10,0,1491.9132149901382,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1608,25.71992110453649,3033.2948717948716,10,0,2571.992110453649,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1609,12.211045364891518,3033.2948717948716,10,0,1221.1045364891518,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1610,24.931952662721894,3033.2948717948716,10,0,2493.195266272189,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1611,15.981262327416173,3033.2948717948716,10,2,1598.1262327416173,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1612,26.274161735700197,996.707100591716,13,1,2627.4161735700195,40.73,1,1333,44.85925461320241,0.03365285417344517
1613,17.923076923076923,996.707100591716,13,1,1792.3076923076924,40.73,1,1333,44.85925461320241,0.03365285417344517
1614,17.314595660749507,996.707100591716,13,1,1731.4595660749508,40.73,1,1333,44.85925461320241,0.03365285417344517
1615,17.47041420118343,996.707100591716,13,1,1747.041420118343,40.73,1,1333,44.85925461320241,0.03365285417344517
1616,21.58974358974359,996.707100591716,13,1,2158.9743589743593,40.73,1,1333,44.85925461320241,0.03365285417344517
1617,11.150887573964496,996.707100591716,13,1,1115.0887573964496,40.73,1,1333,44.85925461320241,0.03365285417344517
1618,16.21794871794872,2499.7406311637083,4,1,1621.7948717948718,33.72,0,436,27.05764705882353,0.062058823529411763
1619,29.10552268244576,2499.7406311637083,4,1,2910.5522682445758,33.72,0,436,27.05764705882353,0.062058823529411763
1620,29.349112426035504,2499.7406311637083,4,1,2934.9112426035504,33.72,0,436,27.05764705882353,0.062058823529411763
1621,20.504930966469427,2600.1015779092704,8,2,2050.493096646943,44.06,1,1333,44.85925461320241,0.03365285417344517
1622,16.58086785009862,2600.1015779092704,8,2,1658.086785009862,44.06,1,1333,44.85925461320241,0.03365285417344517
1623,27.71104536489152,2600.1015779092704,8,2,2771.104536489152,44.06,1,1333,44.85925461320241,0.03365285417344517
1624,15.291913214990139,5662.27909270217,5,3,1529.1913214990138,78.26,2,430,72.69032186982882,0.1690472601623926
1625,26.476331360946745,5662.27909270217,5,3,2647.6331360946742,78.26,2,430,72.69032186982882,0.1690472601623926
1626,26.651873767258383,5662.27909270217,5,1,2665.1873767258385,55.14,1,1333,44.85925461320241,0.03365285417344517
1627,11.124260355029586,5662.27909270217,5,2,1112.4260355029585,63.9,2,430,72.69032186982882,0.1690472601623926
1628,24.06311637080868,5662.27909270217,5,2,2406.311637080868,63.9,2,430,72.69032186982882,0.1690472601623926
1629,28.048323471400394,5662.27909270217,5,2,2804.8323471400395,63.9,2,430,72.69032186982882,0.1690472601623926
1630,16.57593688362919,5662.27909270217,5,0,1657.593688362919,27.31,0,436,27.05764705882353,0.062058823529411763
1631,22.32445759368836,5662.27909270217,5,0,2232.445759368836,27.31,0,436,27.05764705882353,0.062058823529411763
1632,21.205128205128204,5662.27909270217,5,0,2120.5128205128203,27.31,0,436,27.05764705882353,0.062058823529411763
1633,19.14792899408284,5662.27909270217,5,0,1914.792899408284,27.31,0,436,27.05764705882353,0.062058823529411763
1634,28.71301775147929,3033.2948717948716,10,1,2871.3017751479288,65.83225308880179,2,430,72.69032186982882,0.1690472601623926
1635,11.745562130177515,3033.2948717948716,10,3,1174.5562130177514,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1636,28.691321499013807,3033.2948717948716,10,3,2869.1321499013807,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1637,17.787968441814595,3033.2948717948716,10,2,1778.7968441814594,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1638,24.481262327416175,3033.2948717948716,10,0,2448.1262327416175,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1639,28.58284023668639,3033.2948717948716,10,0,2858.284023668639,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1640,30.682445759368836,3033.2948717948716,10,0,3068.2445759368834,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1641,31.182445759368836,3033.2948717948716,10,2,3118.2445759368834,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1642,30.368836291913215,3033.2948717948716,10,2,3036.8836291913217,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1643,25.83431952662722,996.707100591716,13,1,2583.431952662722,40.73,1,1333,44.85925461320241,0.03365285417344517
1644,23.907297830374752,996.707100591716,13,1,2390.729783037475,40.73,1,1333,44.85925461320241,0.03365285417344517
1645,13.278106508875739,996.707100591716,13,1,1327.810650887574,40.73,1,1333,44.85925461320241,0.03365285417344517
1646,27.229783037475347,996.707100591716,13,1,2722.9783037475345,40.73,1,1333,44.85925461320241,0.03365285417344517
1647,12.075936883629192,2499.7406311637083,4,1,1207.5936883629192,33.72,0,436,27.05764705882353,0.062058823529411763
1648,28.0,2499.7406311637083,4,1,2800.0,33.72,0,436,27.05764705882353,0.062058823529411763
1649,12.324457593688363,2499.7406311637083,4,1,1232.4457593688362,33.72,0,436,27.05764705882353,0.062058823529411763
1650,20.653846153846153,2499.7406311637083,4,1,2065.3846153846152,33.72,0,436,27.05764705882353,0.062058823529411763
1651,16.366863905325445,2600.1015779092704,8,2,1636.6863905325445,44.06,1,1333,44.85925461320241,0.03365285417344517
1652,32.59763313609467,2600.1015779092704,8,2,3259.7633136094673,44.06,1,1333,44.85925461320241,0.03365285417344517
1653,7.955621301775148,5662.27909270217,5,3,795.5621301775147,78.26,2,430,72.69032186982882,0.1690472601623926
1654,30.7603550295858,5662.27909270217,5,3,3076.03550295858,78.26,2,430,72.69032186982882,0.1690472601623926
1655,26.37278106508876,5662.27909270217,5,1,2637.2781065088757,55.14,1,1333,44.85925461320241,0.03365285417344517
1656,10.849112426035504,5662.27909270217,5,1,1084.9112426035504,55.14,1,1333,44.85925461320241,0.03365285417344517
1657,23.870808678500985,5662.27909270217,5,2,2387.0808678500985,63.9,2,430,72.69032186982882,0.1690472601623926
1658,8.218934911242604,5662.27909270217,5,2,821.8934911242604,63.9,2,430,72.69032186982882,0.1690472601623926
1659,31.05325443786982,5662.27909270217,5,2,3105.3254437869823,63.9,2,430,72.69032186982882,0.1690472601623926
1660,27.10552268244576,5662.27909270217,5,2,2710.5522682445758,63.9,2,430,72.69032186982882,0.1690472601623926
1661,31.41715976331361,5662.27909270217,5,1,3141.715976331361,55.14,1,1333,44.85925461320241,0.03365285417344517
1662,8.322485207100591,5662.27909270217,5,0,832.2485207100591,27.31,0,436,27.05764705882353,0.062058823529411763
1663,19.723865877712033,5662.27909270217,5,0,1972.3865877712033,27.31,0,436,27.05764705882353,0.062058823529411763
1664,23.18145956607495,5662.27909270217,5,0,2318.145956607495,27.31,0,436,27.05764705882353,0.062058823529411763
1665,10.701183431952662,3033.2948717948716,10,3,1070.1183431952663,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1666,19.400394477317555,3033.2948717948716,10,3,1940.0394477317554,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1667,10.449704142011834,3033.2948717948716,10,2,1044.9704142011833,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1668,14.768244575936883,3033.2948717948716,10,2,1476.8244575936883,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1669,21.17948717948718,3033.2948717948716,10,0,2117.948717948718,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1670,19.20808678500986,3033.2948717948716,10,0,1920.8086785009862,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1671,32.40828402366864,3033.2948717948716,10,0,3240.8284023668643,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1672,18.0207100591716,3033.2948717948716,10,2,1802.07100591716,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1673,30.763313609467456,3033.2948717948716,10,2,3076.3313609467455,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1674,13.229783037475345,996.707100591716,13,1,1322.9783037475345,40.73,1,1333,44.85925461320241,0.03365285417344517
1675,15.764299802761341,996.707100591716,13,1,1576.429980276134,40.73,1,1333,44.85925461320241,0.03365285417344517
1676,16.792899408284022,2499.7406311637083,4,2,1679.2899408284022,43.43,1,1333,44.85925461320241,0.03365285417344517
1677,23.285009861932938,2499.7406311637083,4,1,2328.500986193294,33.72,0,436,27.05764705882353,0.062058823529411763
1678,9.900394477317555,2499.7406311637083,4,1,990.0394477317554,33.72,0,436,27.05764705882353,0.062058823529411763
1679,25.577909270216963,2499.7406311637083,4,1,2557.7909270216965,33.72,0,436,27.05764705882353,0.062058823529411763
1680,18.674556213017752,2499.7406311637083,4,1,1867.4556213017752,33.72,0,436,27.05764705882353,0.062058823529411763
1681,8.671597633136095,5662.27909270217,5,3,867.1597633136095,78.26,2,430,72.69032186982882,0.1690472601623926
1682,22.58284023668639,5662.27909270217,5,3,2258.284023668639,78.26,2,430,72.69032186982882,0.1690472601623926
1683,29.296844181459566,5662.27909270217,5,3,2929.6844181459564,78.26,2,430,72.69032186982882,0.1690472601623926
1684,22.452662721893493,5662.27909270217,5,1,2245.2662721893494,55.14,1,1333,44.85925461320241,0.03365285417344517
1685,28.815581854043394,5662.27909270217,5,1,2881.5581854043394,55.14,1,1333,44.85925461320241,0.03365285417344517
1686,29.17751479289941,5662.27909270217,5,2,2917.751479289941,63.9,2,430,72.69032186982882,0.1690472601623926
1687,10.608481262327416,5662.27909270217,5,2,1060.8481262327416,63.9,2,430,72.69032186982882,0.1690472601623926
1688,27.27120315581854,5662.27909270217,5,2,2727.120315581854,63.9,2,430,72.69032186982882,0.1690472601623926
1689,8.481262327416173,5662.27909270217,5,2,848.1262327416173,63.9,2,430,72.69032186982882,0.1690472601623926
1690,25.183431952662723,5662.27909270217,5,2,2518.3431952662722,63.9,2,430,72.69032186982882,0.1690472601623926
1691,20.305719921104536,5662.27909270217,5,1,2030.5719921104537,55.14,1,1333,44.85925461320241,0.03365285417344517
1692,16.119329388560157,5662.27909270217,5,0,1611.9329388560157,27.31,0,436,27.05764705882353,0.062058823529411763
1693,28.815581854043394,5662.27909270217,5,0,2881.5581854043394,27.31,0,436,27.05764705882353,0.062058823529411763
1694,8.035502958579881,5662.27909270217,5,0,803.5502958579881,27.31,0,436,27.05764705882353,0.062058823529411763
1695,29.476331360946745,3033.2948717948716,10,3,2947.6331360946742,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1696,10.897435897435898,3033.2948717948716,10,3,1089.7435897435898,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1697,18.78007889546351,3033.2948717948716,10,3,1878.0078895463512,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1698,19.557199211045365,3033.2948717948716,10,2,1955.7199211045365,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1699,20.532544378698226,3033.2948717948716,10,0,2053.2544378698226,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1700,22.698224852071007,3033.2948717948716,10,0,2269.8224852071007,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1701,14.691321499013807,3033.2948717948716,10,0,1469.1321499013807,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1702,17.96153846153846,3033.2948717948716,10,0,1796.153846153846,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1703,15.516765285996055,3033.2948717948716,10,2,1551.6765285996055,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1704,28.062130177514792,2499.7406311637083,4,2,2806.213017751479,43.43,1,1333,44.85925461320241,0.03365285417344517
1705,23.610453648915186,2499.7406311637083,4,2,2361.0453648915186,43.43,1,1333,44.85925461320241,0.03365285417344517
1706,28.454635108481263,2499.7406311637083,4,2,2845.463510848126,43.43,1,1333,44.85925461320241,0.03365285417344517
1707,15.202169625246547,2499.7406311637083,4,1,1520.2169625246547,33.72,0,436,27.05764705882353,0.062058823529411763
1708,25.247534516765285,2499.7406311637083,4,1,2524.7534516765286,33.72,0,436,27.05764705882353,0.062058823529411763
1709,18.483234714003945,2499.7406311637083,4,0,1848.3234714003945,14.83,0,436,27.05764705882353,0.062058823529411763
1710,28.661735700197237,2499.7406311637083,4,0,2866.1735700197237,14.83,0,436,27.05764705882353,0.062058823529411763
1711,26.990138067061142,5662.27909270217,5,3,2699.0138067061143,78.26,2,430,72.69032186982882,0.1690472601623926
1712,10.501972386587772,5662.27909270217,5,1,1050.1972386587772,55.14,1,1333,44.85925461320241,0.03365285417344517
1713,31.578895463510847,5662.27909270217,5,1,3157.889546351085,55.14,1,1333,44.85925461320241,0.03365285417344517
1714,19.333333333333332,5662.27909270217,5,1,1933.3333333333333,55.14,1,1333,44.85925461320241,0.03365285417344517
1715,14.715976331360947,5662.27909270217,5,2,1471.5976331360946,63.9,2,430,72.69032186982882,0.1690472601623926
1716,28.987179487179485,5662.27909270217,5,2,2898.7179487179487,63.9,2,430,72.69032186982882,0.1690472601623926
1717,17.247534516765285,5662.27909270217,5,2,1724.7534516765286,63.9,2,430,72.69032186982882,0.1690472601623926
1718,10.801775147928995,5662.27909270217,5,2,1080.1775147928995,63.9,2,430,72.69032186982882,0.1690472601623926
1719,8.628205128205128,5662.27909270217,5,2,862.8205128205128,63.9,2,430,72.69032186982882,0.1690472601623926
1720,30.389546351084814,5662.27909270217,5,2,3038.9546351084814,63.9,2,430,72.69032186982882,0.1690472601623926
1721,27.034516765285996,5662.27909270217,5,1,2703.4516765286,55.14,1,1333,44.85925461320241,0.03365285417344517
1722,11.58974358974359,5662.27909270217,5,1,1158.974358974359,55.14,1,1333,44.85925461320241,0.03365285417344517
1723,15.26923076923077,5662.27909270217,5,0,1526.923076923077,27.31,0,436,27.05764705882353,0.062058823529411763
1724,24.465483234714004,5662.27909270217,5,3,2446.5483234714,78.26,2,430,72.69032186982882,0.1690472601623926
1725,24.784023668639055,3033.2948717948716,10,3,2478.4023668639056,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1726,14.579881656804734,3033.2948717948716,10,3,1457.9881656804735,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1727,26.202169625246547,3033.2948717948716,10,3,2620.2169625246547,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1728,29.243589743589745,3033.2948717948716,10,2,2924.3589743589746,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1729,13.138067061143984,3033.2948717948716,10,0,1313.8067061143984,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1730,19.176528599605522,3033.2948717948716,10,0,1917.6528599605522,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1731,13.601577909270217,3033.2948717948716,10,0,1360.1577909270218,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1732,10.500986193293885,3033.2948717948716,10,0,1050.0986193293886,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1733,23.90138067061144,3033.2948717948716,10,2,2390.1380670611443,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1734,31.644970414201183,2499.7406311637083,4,2,3164.4970414201184,43.43,1,1333,44.85925461320241,0.03365285417344517
1735,21.86094674556213,2499.7406311637083,4,1,2186.0946745562132,33.72,0,436,27.05764705882353,0.062058823529411763
1736,20.759368836291912,2499.7406311637083,4,1,2075.9368836291915,33.72,0,436,27.05764705882353,0.062058823529411763
1737,17.694280078895464,2499.7406311637083,4,1,1769.4280078895463,33.72,0,436,27.05764705882353,0.062058823529411763
1738,18.08481262327416,2499.7406311637083,4,1,1808.481262327416,33.72,0,436,27.05764705882353,0.062058823529411763
1739,8.184418145956608,2499.7406311637083,4,0,818.4418145956607,14.83,0,436,27.05764705882353,0.062058823529411763
1740,23.724852071005916,2499.7406311637083,4,0,2372.4852071005917,14.83,0,436,27.05764705882353,0.062058823529411763
1741,21.21992110453649,5662.27909270217,5,3,2121.992110453649,78.26,2,430,72.69032186982882,0.1690472601623926
1742,18.05325443786982,5662.27909270217,5,1,1805.325443786982,55.14,1,1333,44.85925461320241,0.03365285417344517
1743,26.965483234714004,5662.27909270217,5,2,2696.5483234714,63.9,2,430,72.69032186982882,0.1690472601623926
1744,18.587771203155818,5662.27909270217,5,2,1858.7771203155817,63.9,2,430,72.69032186982882,0.1690472601623926
1745,8.005917159763314,5662.27909270217,5,2,800.5917159763314,63.9,2,430,72.69032186982882,0.1690472601623926
1746,25.933925049309664,5662.27909270217,5,2,2593.3925049309664,63.9,2,430,72.69032186982882,0.1690472601623926
1747,26.09861932938856,5662.27909270217,5,2,2609.8619329388557,63.9,2,430,72.69032186982882,0.1690472601623926
1748,28.648915187376726,5662.27909270217,5,2,2864.8915187376724,63.9,2,430,72.69032186982882,0.1690472601623926
1749,32.75049309664694,5662.27909270217,5,2,3275.049309664694,63.9,2,430,72.69032186982882,0.1690472601623926
1750,20.652859960552266,5662.27909270217,5,2,2065.285996055227,63.9,2,430,72.69032186982882,0.1690472601623926
1751,18.321499013806704,5662.27909270217,5,1,1832.1499013806704,55.14,1,1333,44.85925461320241,0.03365285417344517
1752,30.554240631163708,5662.27909270217,5,1,3055.4240631163707,55.14,1,1333,44.85925461320241,0.03365285417344517
1753,17.21104536489152,5662.27909270217,5,1,1721.1045364891518,55.14,1,1333,44.85925461320241,0.03365285417344517
1754,19.411242603550296,5662.27909270217,5,3,1941.1242603550295,78.26,2,430,72.69032186982882,0.1690472601623926
1755,24.335305719921106,5662.27909270217,5,3,2433.5305719921107,78.26,2,430,72.69032186982882,0.1690472601623926
1756,29.967455621301774,3033.2948717948716,10,3,2996.7455621301774,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1757,28.909270216962526,3033.2948717948716,10,3,2890.9270216962527,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1758,28.60552268244576,3033.2948717948716,10,2,2860.5522682445758,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1759,22.004930966469427,3033.2948717948716,10,2,2200.493096646943,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1760,12.214003944773175,3033.2948717948716,10,0,1221.4003944773176,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1761,20.556213017751478,3033.2948717948716,10,0,2055.621301775148,52.54288076474643,1,1333,44.85925461320241,0.03365285417344517
1762,26.312623274161737,3033.2948717948716,10,2,2631.262327416174,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1763,10.949704142011834,3033.2948717948716,10,3,1094.9704142011833,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1764,27.11439842209073,2499.7406311637083,4,2,2711.439842209073,43.43,1,1333,44.85925461320241,0.03365285417344517
1765,18.223865877712033,2499.7406311637083,4,1,1822.3865877712033,33.72,0,436,27.05764705882353,0.062058823529411763
1766,19.15877712031558,2499.7406311637083,4,1,1915.877712031558,33.72,0,436,27.05764705882353,0.062058823529411763
1767,27.21992110453649,2499.7406311637083,4,1,2721.992110453649,33.72,0,436,27.05764705882353,0.062058823529411763
1768,25.984220907297832,2499.7406311637083,4,2,2598.422090729783,43.43,1,1333,44.85925461320241,0.03365285417344517
1769,12.687376725838265,2499.7406311637083,4,0,1268.7376725838265,14.83,0,436,27.05764705882353,0.062058823529411763
1770,30.077909270216963,2499.7406311637083,4,0,3007.7909270216965,14.83,0,436,27.05764705882353,0.062058823529411763
1771,18.185404339250493,5662.27909270217,5,3,1818.5404339250492,78.26,2,430,72.69032186982882,0.1690472601623926
1772,24.85207100591716,5662.27909270217,5,1,2485.207100591716,55.14,1,1333,44.85925461320241,0.03365285417344517
1773,8.3767258382643,5662.27909270217,5,2,837.6725838264299,63.9,2,430,72.69032186982882,0.1690472601623926
1774,20.255424063116372,5662.27909270217,5,2,2025.5424063116373,63.9,2,430,72.69032186982882,0.1690472601623926
1775,30.12130177514793,5662.27909270217,5,2,3012.130177514793,63.9,2,430,72.69032186982882,0.1690472601623926
1776,18.555226824457595,5662.27909270217,5,2,1855.5226824457595,63.9,2,430,72.69032186982882,0.1690472601623926
1777,16.49802761341223,5662.27909270217,5,2,1649.802761341223,63.9,2,430,72.69032186982882,0.1690472601623926
1778,28.146942800788956,5662.27909270217,5,2,2814.6942800788956,63.9,2,430,72.69032186982882,0.1690472601623926
1779,25.162721893491124,5662.27909270217,5,2,2516.2721893491125,63.9,2,430,72.69032186982882,0.1690472601623926
1780,30.714003944773175,5662.27909270217,5,2,3071.4003944773176,63.9,2,430,72.69032186982882,0.1690472601623926
1781,23.49802761341223,5662.27909270217,5,1,2349.802761341223,55.14,1,1333,44.85925461320241,0.03365285417344517
1782,20.359960552268245,5662.27909270217,5,1,2035.9960552268244,55.14,1,1333,44.85925461320241,0.03365285417344517
1783,13.422090729783038,5662.27909270217,5,3,1342.2090729783038,78.26,2,430,72.69032186982882,0.1690472601623926
1784,30.214003944773175,5662.27909270217,5,3,3021.4003944773176,78.26,2,430,72.69032186982882,0.1690472601623926
1785,27.7465483234714,5662.27909270217,5,3,2774.65483234714,78.26,2,430,72.69032186982882,0.1690472601623926
1786,15.722879684418146,3033.2948717948716,10,3,1572.2879684418147,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1787,11.533530571992111,3033.2948717948716,10,3,1153.3530571992112,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1788,18.47731755424063,3033.2948717948716,10,3,1847.731755424063,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1789,8.26232741617357,3033.2948717948716,10,2,826.232741617357,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1790,7.84319526627219,3033.2948717948716,10,2,784.3195266272189,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1791,30.554240631163708,3033.2948717948716,10,2,3055.4240631163707,44.08052295485581,1,1333,44.85925461320241,0.03365285417344517
1792,9.752465483234714,3033.2948717948716,10,3,975.2465483234713,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1793,19.868836291913215,3033.2948717948716,10,3,1986.8836291913215,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1794,23.164694280078894,2499.7406311637083,4,2,2316.4694280078893,43.43,1,1333,44.85925461320241,0.03365285417344517
1795,15.683431952662723,2499.7406311637083,4,1,1568.3431952662722,33.72,0,436,27.05764705882353,0.062058823529411763
1796,22.21301775147929,2499.7406311637083,4,1,2221.3017751479288,33.72,0,436,27.05764705882353,0.062058823529411763
1797,21.67751479289941,2499.7406311637083,4,1,2167.751479289941,33.72,0,436,27.05764705882353,0.062058823529411763
1798,27.974358974358974,2499.7406311637083,4,2,2797.4358974358975,43.43,1,1333,44.85925461320241,0.03365285417344517
1799,14.880670611439843,2499.7406311637083,4,0,1488.0670611439843,14.83,0,436,27.05764705882353,0.062058823529411763
1800,32.180473372781066,2499.7406311637083,4,0,3218.0473372781066,14.83,0,436,27.05764705882353,0.062058823529411763
1801,24.427021696252467,5662.27909270217,5,3,2442.702169625247,78.26,2,430,72.69032186982882,0.1690472601623926
1802,18.11242603550296,5662.27909270217,5,1,1811.242603550296,55.14,1,1333,44.85925461320241,0.03365285417344517
1803,11.08777120315582,5662.27909270217,5,2,1108.777120315582,63.9,2,430,72.69032186982882,0.1690472601623926
1804,8.413214990138068,5662.27909270217,5,2,841.3214990138067,63.9,2,430,72.69032186982882,0.1690472601623926
1805,22.238658777120314,5662.27909270217,5,2,2223.8658777120313,63.9,2,430,72.69032186982882,0.1690472601623926
1806,17.384615384615383,5662.27909270217,5,2,1738.4615384615383,63.9,2,430,72.69032186982882,0.1690472601623926
1807,21.11242603550296,5662.27909270217,5,2,2111.242603550296,63.9,2,430,72.69032186982882,0.1690472601623926
1808,23.34516765285996,5662.27909270217,5,2,2334.516765285996,63.9,2,430,72.69032186982882,0.1690472601623926
1809,21.610453648915186,5662.27909270217,5,2,2161.0453648915186,63.9,2,430,72.69032186982882,0.1690472601623926
1810,26.42406311637081,5662.27909270217,5,2,2642.406311637081,63.9,2,430,72.69032186982882,0.1690472601623926
1811,15.518737672583827,5662.27909270217,5,1,1551.8737672583827,55.14,1,1333,44.85925461320241,0.03365285417344517
1812,26.71301775147929,5662.27909270217,5,1,2671.3017751479288,55.14,1,1333,44.85925461320241,0.03365285417344517
1813,22.013806706114398,5662.27909270217,5,1,2201.3806706114397,55.14,1,1333,44.85925461320241,0.03365285417344517
1814,18.71794871794872,5662.27909270217,5,3,1871.7948717948718,78.26,2,430,72.69032186982882,0.1690472601623926
1815,21.222879684418146,5662.27909270217,5,3,2122.2879684418144,78.26,2,430,72.69032186982882,0.1690472601623926
1816,9.514792899408285,3033.2948717948716,10,3,951.4792899408285,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1817,15.276134122287969,3033.2948717948716,10,3,1527.613412228797,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1818,12.93293885601578,3033.2948717948716,10,3,1293.2938856015778,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1819,30.207100591715978,3033.2948717948716,10,3,3020.710059171598,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1820,29.63412228796844,3033.2948717948716,10,3,2963.4122287968444,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1821,13.258382642998027,3033.2948717948716,10,3,1325.8382642998026,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1822,9.976331360946746,3033.2948717948716,10,3,997.6331360946747,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1823,24.526627218934912,3033.2948717948716,10,3,2452.6627218934914,44.72792206135786,1,1333,44.85925461320241,0.03365285417344517
1824,31.657790927021697,2499.7406311637083,4,2,3165.7790927021697,43.43,1,1333,44.85925461320241,0.03365285417344517
1825,22.794871794871796,2499.7406311637083,4,1,2279.4871794871797,33.72,0,436,27.05764705882353,0.062058823529411763
1826,19.763313609467456,2499.7406311637083,4,1,1976.3313609467457,33.72,0,436,27.05764705882353,0.062058823529411763
1827,22.474358974358974,2499.7406311637083,4,1,2247.4358974358975,33.72,0,436,27.05764705882353,0.062058823529411763
1828,20.005917159763314,2499.7406311637083,4,2,2000.5917159763314,43.43,1,1333,44.85925461320241,0.03365285417344517
1829,18.655818540433923,2499.7406311637083,4,0,1865.5818540433922,14.83,0,436,27.05764705882353,0.062058823529411763
1830,22.914201183431953,2499.7406311637083,4,0,2291.420118343195,14.83,0,436,27.05764705882353,0.062058823529411763
1831,20.40532544378698,5662.27909270217,5,3,2040.5325443786983,78.26,2,430,72.69032186982882,0.1690472601623926
1832,31.51972386587771,5662.27909270217,5,1,3151.9723865877713,55.14,1,1333,44.85925461320241,0.03365285417344517
1833,21.104536489151872,5662.27909270217,5,2,2110.4536489151874,63.9,2,430,72.69032186982882,0.1690472601623926
1834,29.483234714003945,5662.27909270217,5,2,2948.3234714003947,63.9,2,430,72.69032186982882,0.1690472601623926
1835,23.445759368836292,5662.27909270217,5,2,2344.5759368836293,63.9,2,430,72.69032186982882,0.1690472601623926
1836,28.331360946745562,5662.27909270217,5,2,2833.1360946745563,63.9,2,430,72.69032186982882,0.1690472601623926
1837,10.897435897435898,5662.27909270217,5,2,1089.7435897435898,63.9,2,430,72.69032186982882,0.1690472601623926
1838,29.81854043392505,5662.27909270217,5,2,2981.854043392505,63.9,2,430,72.69032186982882,0.1690472601623926
1839,17.23570019723866,5662.27909270217,5,2,1723.5700197238662,63.9,2,430,72.69032186982882,0.1690472601623926
1840,9.65483234714004,5662.27909270217,5,2,965.483234714004,63.9,2,430,72.69032186982882,0.1690472601623926
1841,18.36390532544379,5662.27909270217,5,2,1836.3905325443789,63.9,2,430,72.69032186982882,0.1690472601623926
1842,17.306706114398423,5662.27909270217,5,1,1730.6706114398423,55.14,1,1333,44.85925461320241,0.03365285417344517
