,id_tienda,id_producto,reorden,frecuencia_reorden
13430,14,249,740,5
13431,14,250,6710,5
13432,14,251,4020,5
13433,14,252,7345,5
13434,14,253,1845,5
13435,14,254,13575,5
13436,14,255,9580,5
13437,14,256,1735,5
13438,14,257,1805,5
13439,14,258,10575,5
13440,14,259,11275,5
13441,14,260,4610,5
13442,14,261,11130,5
13443,14,262,8205,5
13444,14,263,1405,5
13445,14,264,12620,5
13446,14,265,1010,5
13447,14,266,6675,5
13448,14,267,4420,5
13449,14,268,4910,5
13450,14,269,5,5
13451,14,270,6115,5
13452,14,271,4560,5
13453,14,272,5240,5
13454,14,273,9880,5
13455,14,274,5290,5
13456,14,275,2140,5
13457,14,276,12935,5
13458,14,277,11385,5
13459,14,278,4560,5
13460,14,279,1345,5
13461,14,280,960,5
13462,14,281,7620,5
13463,14,282,1295,5
13464,14,283,8205,5
13465,14,284,4060,5
13466,14,285,5170,5
13467,14,286,5240,5
13468,14,287,10625,5
13469,14,288,5505,5
13470,14,289,5060,5
13471,14,290,5675,5
13472,14,291,3355,5
13473,14,292,4190,5
13474,14,293,4800,5
13475,14,294,13275,5
13476,14,295,10020,5
13477,14,296,12885,5
13478,14,297,8775,5
13479,14,298,12985,5
13480,14,299,12060,5
13481,14,300,9145,5
13482,14,301,1615,5
13483,14,302,4910,5
13484,14,303,8335,5
13485,14,304,5505,5
13486,14,305,790,5
13487,14,306,7055,5
13488,14,307,4140,5
13489,14,308,13185,5
13490,14,309,2665,5
13491,14,310,8285,5
13492,14,311,11230,5
13493,14,312,4750,5
13494,14,313,2300,5
13495,14,314,3615,5
13496,14,315,8285,5
13497,14,316,12935,5
13498,14,317,6620,5
13499,14,318,7175,5
13500,14,319,1560,5
13501,14,320,4800,5
13502,14,321,12170,5
13503,14,322,5240,5
13504,14,323,3355,5
13505,14,324,3835,5
13506,14,325,7345,5
13507,14,326,2950,5
13508,14,327,10730,5
13509,14,328,3400,5
13510,14,329,1190,5
13511,14,330,6865,5
13512,14,331,9740,5
13513,14,332,3785,5
13514,14,333,10495,5
13515,14,334,5430,5
13516,14,335,11385,5
13517,14,336,5910,5
13518,14,337,4965,5
13519,14,338,8070,5
13520,14,339,9740,5
13521,14,340,8825,5
13522,14,341,1190,5
13523,14,342,1260,5
13524,14,343,4830,5
13525,14,344,8965,5
13526,14,345,900,5
13527,14,346,5575,5
13528,14,347,12885,5
13529,14,348,12740,5
13530,14,349,10330,5
13531,14,350,7900,5
13532,14,351,6350,5
13533,14,352,3895,5
13534,14,353,4020,5
13535,14,354,4965,5
13536,14,355,5240,5
13537,14,356,6955,5
13538,14,357,9015,5
13539,14,358,4965,5
13540,14,359,1295,5
13541,14,360,3190,5
13542,14,361,8825,5
13543,14,362,1010,5
13544,14,363,1260,5
13545,14,364,10285,5
13546,14,365,3515,5
13547,14,366,6400,5
13548,14,367,5345,5
13549,14,368,3785,5
13550,14,369,10495,5
13551,14,370,4750,5
13552,14,371,9790,5
13553,14,372,2575,5
13554,14,373,9580,5
13555,14,374,3785,5
13556,14,375,4140,5
13557,14,376,11000,5
13558,14,377,6170,5
13559,14,378,9740,5
13560,14,379,11885,5
13561,14,380,12565,5
13562,14,381,4750,5
13563,14,382,8285,5
13564,14,383,9145,5
13565,14,384,10175,5
13566,14,385,8205,5
13567,14,386,9740,5
13568,14,387,8000,5
13569,14,388,7345,5
13570,14,389,5060,5
13571,14,390,7730,5
13572,14,391,2140,5
13573,14,392,5630,5
13574,14,393,4230,5
13575,14,394,9790,5
13576,14,395,4020,5
13577,14,396,5460,5
13578,14,397,1920,5
13579,14,398,10330,5
13580,14,399,3895,5
13581,14,400,8000,5
13582,14,401,12230,5
13583,14,402,13575,5
13584,14,403,8070,5
13585,14,404,6400,5
13586,14,405,3760,5
13587,14,406,6865,5
13588,14,407,10390,5
13589,14,408,5775,5
13590,14,409,3000,5
13591,14,410,5910,5
13592,14,411,12740,5
13593,14,412,9515,5
13594,14,413,4190,5
13595,14,414,2575,5
13596,14,415,7275,5
13597,14,416,4350,5
13598,14,417,690,5
13599,14,418,640,5
13600,14,419,2785,5
13601,14,420,9015,5
13602,14,421,9275,5
13603,14,422,3965,5
13604,14,423,230,5
13605,14,424,11620,5
13606,14,425,5170,5
13607,14,426,7405,5
13608,14,427,3135,5
13609,14,428,2075,5
13610,14,429,7225,5
13611,14,430,2140,5
13612,14,431,4305,5
13613,14,432,540,5
13614,14,433,690,5
13615,14,434,6300,5
13616,14,435,4350,5
13617,14,436,5240,5
13618,14,437,13230,5
13619,14,438,790,5
13620,14,439,1070,5
13621,14,440,11130,5
13622,14,441,7135,5
13623,14,442,3835,5
13624,14,443,3135,5
13625,14,444,9015,5
13626,14,445,4350,5
13627,14,446,10175,5
13628,14,447,4560,5
13629,14,448,6115,5
13630,14,449,10330,5
13631,14,450,4350,5
13632,14,451,10625,5
13633,14,452,8460,5
13634,14,453,8000,5
13635,14,454,130,5
13636,14,455,1560,5
13637,14,456,4560,5
13638,14,457,230,5
13639,14,458,5060,5
13640,14,459,7800,5
13641,14,460,7730,5
13642,14,461,7800,5
13643,14,462,5910,5
13644,14,463,13345,5
13645,14,464,4750,5
13646,14,465,9790,5
13647,14,466,11885,5
13648,14,467,12060,5
13649,14,468,6560,5
13650,14,469,1345,5
13651,14,470,6710,5
13652,14,471,9155,5
13653,14,472,5060,5
13654,14,473,1140,5
13655,14,474,6865,5
13656,14,475,7275,5
13657,14,476,740,5
13658,14,477,13515,5
13659,14,478,9145,5
13660,14,479,5290,5
13661,14,480,3515,5
13662,14,481,9820,5
13663,14,482,8460,5
13664,14,483,4060,5
13665,14,484,11130,5
13666,14,485,6115,5
13667,14,486,4910,5
13668,14,487,13345,5
13669,14,488,13575,5
13670,14,489,4230,5
13671,14,490,5725,5
13672,14,491,11770,5
13673,14,492,7945,5
13674,14,493,2510,5
13675,14,494,3245,5
13676,14,495,6620,5
13677,14,496,5345,5
13678,14,497,13125,5
13679,14,498,5345,5
13680,14,499,9435,5
13681,14,500,8230,5
13682,14,501,1260,5
13683,14,502,3695,5
13684,14,503,7345,5
13685,14,504,1805,5
13686,14,505,4750,5
13687,14,506,185,5
13688,14,507,6525,5
13689,14,508,450,5
13690,14,509,5115,5
13691,14,510,10220,5
13692,14,511,6440,5
13693,14,512,13515,5
13694,14,513,13125,5
13695,14,514,5240,5
13696,14,515,900,5
13697,14,516,4965,5
13698,14,517,4685,5
13699,14,518,12620,5
13700,14,519,4610,5
13701,14,520,10625,5
13702,14,521,10220,5
13703,14,522,6955,5
13704,14,523,8460,5
13705,14,524,11065,5
13706,14,525,3555,5
13707,14,526,3895,5
13708,14,527,60,5
13709,14,528,4140,5
13710,14,529,1295,5
13711,14,530,1405,5
13712,14,531,2345,5
13713,14,532,10665,5
13714,14,533,11885,5
13715,14,534,5575,5
13716,14,535,4020,5
13717,14,536,4190,5
13718,14,537,6675,5
13719,14,538,5240,5
13720,14,539,4965,5
13721,14,540,3400,5
13722,14,541,740,5
13723,14,542,12505,5
13724,14,543,7945,5
13725,14,544,9385,5
13726,14,545,6170,5
13727,14,546,12565,5
13728,14,547,9225,5
13729,14,548,7800,5
13730,14,549,8000,5
13731,14,550,4910,5
13732,14,551,1405,5
13733,14,552,3400,5
13734,14,553,4020,5
13735,14,554,9610,5
13736,14,555,8555,5
13737,14,556,10390,5
13738,14,557,395,5
13739,14,558,8115,5
13740,14,559,11560,5
13741,14,560,11230,5
13742,14,561,4420,5
13743,14,562,11065,5
13744,14,563,740,5
13745,14,564,7850,5
13746,14,565,4230,5
13747,14,566,5,5
13748,14,567,2230,5
13749,14,568,9225,5
13750,14,569,13125,5
13751,14,570,10730,5
13752,14,571,2445,5
13753,14,572,5240,5
13754,14,573,6300,5
13755,14,574,4560,5
13756,14,575,9225,5
13757,14,576,8825,5
13758,14,577,5020,5
13759,14,578,4350,5
13760,14,579,900,5
13761,14,580,8515,5
13762,14,581,11840,5
13763,14,582,5290,5
13764,14,583,230,5
13765,14,584,8285,5
13766,14,585,3965,5
13767,14,586,2665,5
13768,14,587,7665,5
13769,14,588,4190,5
13770,14,589,12935,5
13771,14,590,185,5
13772,14,591,1260,5
13773,14,592,1405,5
13774,14,593,5240,5
13775,14,594,7405,5
13776,14,595,3135,5
13777,14,596,6300,5
13778,14,597,1070,5
13779,14,598,2345,5
13780,14,599,1405,5
13781,14,600,1405,5
13782,14,601,4750,5
13783,14,602,1475,5
13784,14,603,4350,5
13785,14,604,6230,5
13786,14,605,8515,5
13787,14,606,12340,5
13788,14,607,10665,5
13789,14,608,6230,5
13790,14,609,1560,5
13791,14,610,4910,5
13792,14,611,7505,5
13793,14,612,8115,5
13794,14,613,1955,5
13795,14,614,12675,5
13796,14,615,7275,5
13797,14,616,60,5
13798,14,617,7620,5
13799,14,618,7015,5
13800,14,619,12060,5
13801,14,620,10175,5
13802,14,621,13230,5
13803,14,622,7345,5
13804,14,623,60,5
13805,14,624,5575,5
13806,14,625,5630,5
13807,14,626,7275,5
13808,14,627,6015,5
13809,14,628,12565,5
13810,14,629,7175,5
13811,14,630,3190,5
13812,14,631,7945,5
13813,14,632,9515,5
13814,14,633,10970,5
13815,14,634,12620,5
13816,14,635,8230,5
13817,14,636,1560,5
13818,14,637,8775,5
13819,14,638,8555,5
13820,14,639,230,5
13821,14,640,3400,5
13822,14,641,4430,5
13823,14,642,10285,5
13824,14,643,1805,5
13825,14,644,12100,5
13826,14,645,8775,5
13827,14,646,5675,5
13828,14,647,3190,5
13829,14,648,4685,5
13830,14,649,10790,5
13831,14,650,2190,5
13832,14,651,5290,5
13833,14,652,1140,5
13834,14,653,2845,5
13835,14,654,13125,5
13836,14,655,5240,5
13837,14,656,1140,5
13838,14,657,7405,5
13839,14,658,11065,5
13840,14,659,2665,5
13841,14,660,13870,5
13842,14,661,12385,5
13843,14,662,395,5
13844,14,663,9345,5
13845,14,664,13390,5
13846,14,665,11730,5
13847,14,666,1295,5
13848,14,667,10330,5
13849,14,668,8335,5
13850,14,669,10125,5
13851,14,670,12170,5
13852,14,671,7505,5
13853,14,672,10970,5
13854,14,673,1845,5
13855,14,674,10440,5
13856,14,675,5910,5
13857,14,676,6865,5
13858,14,677,5460,5
13859,14,678,10665,5
13860,14,679,11730,5
13861,14,680,9275,5
13862,14,681,4060,5
13863,14,682,4685,5
13864,14,683,8000,5
13865,14,684,4750,5
13866,14,685,4830,5
13867,14,686,10845,5
13868,14,687,4140,5
13869,14,688,3290,5
13870,14,689,11435,5
13871,14,690,11655,5
13872,14,691,10890,5
13873,14,692,10730,5
13874,14,693,1010,5
13875,14,694,4965,5
13876,14,695,11885,5
13877,14,696,540,5
13878,14,697,11505,5
13879,14,698,6675,5
13880,14,699,2190,5
13881,14,700,6710,5
13882,14,701,7560,5
13883,14,702,10285,5
13884,14,703,5020,5
13885,14,704,5115,5
13886,14,705,11655,5
13887,14,706,6440,5
13888,14,707,3000,5
13889,14,708,8890,5
13890,14,709,5290,5
13891,14,710,7900,5
13892,14,711,13870,5
13893,14,712,3785,5
13894,14,713,13445,5
13895,14,714,7900,5
13896,14,715,4520,5
13897,14,716,11065,5
13898,14,717,10175,5
13899,14,718,2950,5
13900,14,719,1475,5
13901,14,720,8750,5
13902,14,721,8965,5
13903,14,722,12230,5
13904,14,723,7900,5
13905,14,724,10575,5
13906,14,725,450,5
13907,14,726,7505,5
13908,14,727,9055,5
13909,14,728,1955,5
13910,14,729,4190,5
13911,14,730,10665,5
13912,14,731,3895,5
13913,14,732,3965,5
13914,14,733,13390,5
13915,14,734,5845,5
13916,14,735,8000,5
13917,14,736,11560,5
13918,14,737,5630,5
13919,14,738,1140,5
13920,14,739,6230,5
13921,14,740,4420,5
13922,14,741,10495,5
13923,14,742,690,5
13924,14,743,6170,5
13925,14,744,9610,5
13926,14,745,8750,5
13927,14,746,5630,5
13928,14,747,740,5
13929,14,748,12280,5
13930,14,749,4060,5
13931,14,750,6955,5
13932,14,751,6710,5
13933,14,752,6865,5
13934,14,753,10020,5
13935,14,754,12675,5
13936,14,755,12740,5
13937,14,756,8000,5
13938,14,757,10220,5
13939,14,758,4060,5
13940,14,759,5430,5
13941,14,760,450,5
13942,14,761,6710,5
13943,14,762,5115,5
13944,14,763,4520,5
13945,14,764,12015,5
13946,14,765,9225,5
13947,14,766,6170,5
13948,14,767,5020,5
13949,14,768,10845,5
13950,14,769,1955,5
13951,14,770,10020,5
13952,14,771,790,5
13953,14,772,2190,5
13954,14,773,8205,5
13955,14,774,12435,5
13956,14,775,5060,5
13957,14,776,1295,5
13958,14,777,4430,5
13959,14,778,9680,5
13960,14,779,13515,5
13961,14,780,12565,5
13962,14,781,1010,5
13963,14,782,7665,5
13964,14,783,4420,5
13965,14,784,7620,5
13966,14,785,10390,5
13967,14,786,3355,5
13968,14,787,6400,5
13969,14,788,9275,5
13970,14,789,5575,5
13971,14,790,4750,5
13972,14,791,10390,5
13973,14,792,4305,5
13974,14,793,4020,5
13975,14,794,9880,5
13976,14,795,3135,5
13977,14,796,2190,5
13978,14,797,5845,5
13979,14,798,12785,5
13980,14,799,3835,5
13981,14,800,5290,5
13982,14,801,2510,5
13983,14,802,4800,5
13984,14,803,9960,5
13985,14,804,8610,5
13986,14,805,4750,5
13987,14,806,395,5
13988,14,807,4520,5
13989,14,808,12565,5
13990,14,809,7900,5
13991,14,810,11655,5
13992,14,811,1475,5
13993,14,812,1615,5
13994,14,813,2445,5
13995,14,814,9820,5
13996,14,815,13575,5
13997,14,816,2510,5
13998,14,817,6440,5
13999,14,818,1010,5
14000,14,819,8555,5
14001,14,820,4190,5
14002,14,821,4910,5
14003,14,822,4230,5
14004,14,823,3400,5
14005,14,824,11655,5
14006,14,825,5060,5
14007,14,826,9225,5
14008,14,827,2075,5
14009,14,828,7730,5
14010,14,829,12060,5
14011,14,830,11960,5
14012,14,831,10575,5
14013,14,832,10285,5
14014,14,833,5345,5
14015,14,834,8405,5
14016,14,835,13515,5
14017,14,836,11000,5
14018,14,837,11770,5
14019,14,838,11175,5
14020,14,839,8665,5
14021,14,840,4750,5
14022,14,841,6560,5
14023,14,842,4140,5
14024,14,843,6525,5
14025,14,844,5845,5
14026,14,845,3695,5
14027,14,846,11345,5
14028,14,847,1190,5
14029,14,848,4520,5
14030,14,849,6015,5
14031,14,850,4190,5
14032,14,851,6675,5
14033,14,852,230,5
14034,14,853,10220,5
14035,14,854,1295,5
14036,14,855,7135,5
14037,14,856,4830,5
14038,14,857,4140,5
14039,14,858,6230,5
14040,14,859,8665,5
14041,14,860,7850,5
14042,14,861,1405,5
14043,14,862,3895,5
14044,14,863,5845,5
14045,14,864,1845,5
14046,14,865,9155,5
14047,14,866,5430,5
14048,14,867,6440,5
14049,14,868,7055,5
14050,14,869,10790,5
14051,14,870,11175,5
14052,14,871,9680,5
14053,14,872,6560,5
14054,14,873,6865,5
14055,14,874,9680,5
14056,14,875,13230,5
14057,14,876,3450,5
14058,14,877,6115,5
14059,14,878,4520,5
14060,14,879,1920,5
14061,14,880,4750,5
14062,14,881,11065,5
14063,14,882,4750,5
14064,14,883,10890,5
14065,14,884,5775,5
14066,14,885,9610,5
14067,14,886,8000,5
14068,14,887,4430,5
14069,14,888,11130,5
14070,14,889,2345,5
14071,14,890,4305,5
14072,14,891,9680,5
14073,14,892,6015,5
14074,14,893,10020,5
14075,14,894,690,5
14076,14,895,3835,5
14077,14,896,8665,5
14078,14,897,8230,5
14079,14,898,10845,5
14080,14,899,5290,5
14081,14,900,12985,5
14082,14,901,2685,5
14083,14,902,4965,5
14084,14,903,1405,5
14085,14,904,130,5
14086,14,905,230,5
14087,14,906,230,5
14088,14,907,7275,5
14089,14,908,1805,5
14090,14,909,6400,5
14091,14,910,4420,5
14092,14,911,8070,5
14093,14,912,4430,5
14094,14,913,345,5
14095,14,914,300,5
14096,14,915,12015,5
14097,14,916,4560,5
14098,14,917,12565,5
14099,14,918,9275,5
14100,14,919,10730,5
14101,14,920,12620,5
14102,14,921,6955,5
14103,14,922,7900,5
14104,14,923,11770,5
14105,14,924,7345,5
14106,14,925,8070,5
14107,14,926,4965,5
14108,14,927,5115,5
14109,14,928,7945,5
14110,14,929,12280,5
14111,14,930,640,5
14112,14,931,12565,5
14113,14,932,11385,5
14114,14,933,1295,5
14115,14,934,3695,5
14116,14,935,7460,5
14117,14,936,8335,5
14118,14,937,2075,5
14119,14,938,9155,5
14120,14,939,6300,5
14121,14,940,5960,5
14122,14,941,6865,5
14123,14,942,9015,5
14124,14,943,10390,5
14125,14,944,4685,5
14126,14,945,2015,5
14127,14,946,2230,5
14128,14,947,11730,5
14129,14,948,5020,5
14130,14,949,1260,5
14131,14,950,12280,5
14132,14,951,1920,5
14133,14,952,5845,5
14134,14,953,10970,5
14135,14,954,10125,5
14136,14,955,3245,5
14137,14,956,11345,5
14138,14,957,12565,5
14139,14,958,4750,5
14140,14,959,7850,5
14141,14,960,5910,5
14142,14,961,4520,5
14143,14,962,2140,5
14144,14,963,4350,5
14145,14,964,7055,5
14146,14,965,5960,5
14147,14,966,9680,5
14148,14,967,1735,5
14149,14,968,5910,5
14150,14,969,8285,5
14151,14,970,1845,5
14152,14,971,4800,5
14153,14,972,1070,5
14154,14,973,1140,5
14155,14,974,6440,5
14156,14,975,12935,5
14157,14,976,2950,5
14158,14,977,10495,5
14159,14,978,5115,5
14160,14,979,11435,5
14161,14,980,2075,5
14162,14,981,9145,5
14163,14,982,230,5
14164,14,983,185,5
14165,14,984,3895,5
14166,14,985,12060,5
14167,14,986,5725,5
14168,14,987,540,5
14169,14,988,7345,5
14170,14,989,9960,5
14171,14,990,60,5
14172,14,991,7945,5
14173,14,992,12100,5
14174,14,993,11435,5
14175,14,994,5630,5
14176,14,995,12280,5
14177,14,996,2685,5
14178,14,997,11000,5
14179,14,998,7135,5
14180,14,999,8115,5
14181,14,1000,9385,5
14182,14,1001,5505,5
14183,14,1002,2730,5
14184,14,1003,5460,5
14185,14,1004,6865,5
14186,14,1005,10175,5
14187,14,1006,540,5
14188,14,1007,13275,5
14189,14,1008,4520,5
14190,14,1009,540,5
14191,14,1010,4430,5
14192,14,1011,230,5
14193,14,1012,4305,5
14194,14,1013,790,5
14195,14,1014,11840,5
14196,15,1,115,5
14197,15,2,5970,5
14198,15,3,6495,5
14199,15,4,10450,5
14200,15,5,390,5
14201,15,6,1710,5
14202,15,7,8675,5
14203,15,8,8775,5
14204,15,9,5875,5
14205,15,10,1545,5
14206,15,11,4450,5
14207,15,12,14900,5
14208,15,13,12865,5
14209,15,14,1890,5
14210,15,15,13245,5
14211,15,16,5875,5
14212,15,17,4710,5
14213,15,18,1710,5
14214,15,19,7535,5
14215,15,20,1890,5
14216,15,21,4845,5
14217,15,22,390,5
14218,15,23,7140,5
14219,15,24,5425,5
14220,15,25,4285,5
14221,15,26,495,5
14222,15,27,685,5
14223,15,28,3600,5
14224,15,29,4710,5
14225,15,30,4585,5
14226,15,31,11905,5
14227,15,32,6545,5
14228,15,33,495,5
14229,15,34,7040,5
14230,15,35,4710,5
14231,15,36,4535,5
14232,15,37,10740,5
14233,15,38,6700,5
14234,15,39,750,5
14235,15,40,11620,5
14236,15,41,13290,5
14237,15,42,7535,5
14238,15,43,11515,5
14239,15,44,13975,5
14240,15,45,14155,5
14241,15,46,4535,5
14242,15,47,8775,5
14243,15,48,8860,5
14244,15,49,3540,5
14245,15,50,9220,5
14246,15,51,15240,5
14247,15,52,7535,5
14248,15,53,5795,5
14249,15,54,3120,5
14250,15,55,8360,5
14251,15,56,3970,5
14252,15,57,8610,5
14253,15,58,5020,5
14254,15,59,1305,5
14255,15,60,5020,5
14256,15,61,13975,5
14257,15,62,11360,5
14258,15,63,14895,5
14259,15,64,5200,5
14260,15,65,8055,5
14261,15,66,8055,5
14262,15,67,9475,5
14263,15,68,8055,5
14264,15,69,7535,5
14265,15,70,12865,5
14266,15,71,5640,5
14267,15,72,11515,5
14268,15,73,14260,5
14269,15,74,9150,5
14270,15,75,3190,5
14271,15,76,4100,5
14272,15,77,6330,5
14273,15,78,5200,5
14274,15,79,2920,5
14275,15,80,12560,5
14276,15,81,14665,5
14277,15,82,12560,5
14278,15,83,9025,5
14279,15,84,2215,5
14280,15,85,8200,5
14281,15,86,4710,5
14282,15,87,12270,5
14283,15,88,685,5
14284,15,89,8930,5
14285,15,90,1410,5
14286,15,91,13290,5
14287,15,92,685,5
14288,15,93,4780,5
14289,15,94,2340,5
14290,15,95,10450,5
14291,15,96,5260,5
14292,15,97,4340,5
14293,15,98,1340,5
14294,15,99,14055,5
14295,15,100,2775,5
14296,15,101,2995,5
14297,15,102,425,5
14298,15,103,8675,5
14299,15,104,6915,5
14300,15,105,805,5
14301,15,106,7565,5
14302,15,107,14405,5
14303,15,108,190,5
14304,15,109,8360,5
14305,15,110,925,5
14306,15,111,3235,5
14307,15,112,13245,5
14308,15,113,9575,5
14309,15,114,7620,5
14310,15,115,10365,5
14311,15,116,3855,5
14312,15,117,14790,5
14313,15,118,6290,5
14314,15,119,5,5
14315,15,120,235,5
14316,15,121,5955,5
14317,15,122,5135,5
14318,15,123,5,5
14319,15,124,6760,5
14320,15,125,5750,5
14321,15,126,4710,5
14322,15,127,6545,5
14323,15,128,14095,5
14324,15,129,14510,5
14325,15,130,190,5
14326,15,131,5070,5
14327,15,132,5200,5
14328,15,133,8725,5
14329,15,134,5,5
14330,15,135,8310,5
14331,15,136,9765,5
14332,15,137,7060,5
14333,15,138,5390,5
14334,15,139,8725,5
14335,15,140,9575,5
14336,15,141,5330,5
14337,15,142,8360,5
14338,15,143,4285,5
14339,15,144,425,5
14340,15,145,9000,5
14341,15,146,4650,5
14342,15,147,640,5
14343,15,148,7335,5
14344,15,149,3600,5
14345,15,150,5070,5
14346,15,151,3190,5
14347,15,152,2920,5
14348,15,153,2585,5
14349,15,154,8725,5
14350,15,155,10805,5
14351,15,156,8310,5
14352,15,157,4970,5
14353,15,158,10250,5
14354,15,159,2630,5
14355,15,160,1410,5
14356,15,161,11425,5
14357,15,162,9575,5
14358,15,163,2895,5
14359,15,164,8675,5
14360,15,165,2340,5
14361,15,166,5795,5
14362,15,167,3790,5
14363,15,168,1105,5
14364,15,169,4160,5
14365,15,170,11450,5
14366,15,171,1305,5
14367,15,172,14710,5
14368,15,173,7710,5
14369,15,174,3385,5
14370,15,175,13655,5
14371,15,176,11425,5
14372,15,177,11980,5
14373,15,178,3790,5
14374,15,179,4845,5
14375,15,180,4340,5
14376,15,181,13290,5
14377,15,182,14095,5
14378,15,183,4585,5
14379,15,184,11715,5
14380,15,185,4970,5
14381,15,186,4710,5
14382,15,187,9510,5
14383,15,188,5500,5
14384,15,189,5875,5
14385,15,190,5970,5
14386,15,191,13065,5
14387,15,192,9340,5
14388,15,193,3920,5
14389,15,194,495,5
14390,15,195,1660,5
14391,15,196,8055,5
14392,15,197,3540,5
14393,15,198,13010,5
14394,15,199,2820,5
14395,15,200,12560,5
14396,15,201,5680,5
14397,15,202,5425,5
14398,15,203,8675,5
14399,15,204,1760,5
14400,15,205,13290,5
14401,15,206,60,5
14402,15,207,1835,5
14403,15,208,10450,5
14404,15,209,2440,5
14405,15,210,4650,5
14406,15,211,12195,5
14407,15,212,12405,5
14408,15,213,9220,5
14409,15,214,8310,5
14410,15,215,6915,5
14411,15,216,9220,5
14412,15,217,14580,5
14413,15,218,13655,5
14414,15,219,585,5
14415,15,220,7060,5
14416,15,221,1890,5
14417,15,222,9575,5
14418,15,223,5330,5
14419,15,224,5640,5
14420,15,225,11515,5
14421,15,226,1660,5
14422,15,227,4035,5
14423,15,228,1045,5
14424,15,229,495,5
14425,15,230,2705,5
14426,15,231,5135,5
14427,15,232,10065,5
14428,15,233,6125,5
14429,15,234,1105,5
14430,15,235,7280,5
14431,15,236,10250,5
14432,15,237,1960,5
14433,15,238,7620,5
14434,15,239,10365,5
14435,15,240,9105,5
14436,15,241,10250,5
14437,15,242,5875,5
14438,15,243,8610,5
14439,15,244,4710,5
14440,15,245,5260,5
14441,15,246,3855,5
14442,15,247,1410,5
14443,15,248,11300,5
14444,15,249,805,5
14445,15,250,7365,5
14446,15,251,4410,5
14447,15,252,8055,5
14448,15,253,2035,5
14449,15,254,14900,5
14450,15,255,10510,5
14451,15,256,1890,5
14452,15,257,1960,5
14453,15,258,11620,5
14454,15,259,12405,5
14455,15,260,5070,5
14456,15,261,12195,5
14457,15,262,9000,5
14458,15,263,1545,5
14459,15,264,13860,5
14460,15,265,1105,5
14461,15,266,7335,5
14462,15,267,4835,5
14463,15,268,5390,5
14464,15,269,5,5
14465,15,270,6700,5
14466,15,271,5020,5
14467,15,272,5750,5
14468,15,273,10865,5
14469,15,274,5795,5
14470,15,275,2340,5
14471,15,276,14215,5
14472,15,277,12510,5
14473,15,278,5020,5
14474,15,279,1490,5
14475,15,280,1045,5
14476,15,281,8360,5
14477,15,282,1410,5
14478,15,283,9000,5
14479,15,284,4450,5
14480,15,285,5680,5
14481,15,286,5750,5
14482,15,287,11665,5
14483,15,288,6040,5
14484,15,289,5560,5
14485,15,290,6230,5
14486,15,291,3695,5
14487,15,292,4585,5
14488,15,293,5260,5
14489,15,294,14580,5
14490,15,295,10980,5
14491,15,296,14155,5
14492,15,297,9640,5
14493,15,298,14260,5
14494,15,299,13245,5
14495,15,300,10055,5
14496,15,301,1760,5
14497,15,302,5390,5
14498,15,303,9150,5
14499,15,304,6040,5
14500,15,305,845,5
14501,15,306,7765,5
14502,15,307,4535,5
14503,15,308,14480,5
14504,15,309,2895,5
14505,15,310,9105,5
14506,15,311,12320,5
14507,15,312,5200,5
14508,15,313,2495,5
14509,15,314,3970,5
14510,15,315,9105,5
14511,15,316,14215,5
14512,15,317,7280,5
14513,15,318,7860,5
14514,15,319,1710,5
14515,15,320,5260,5
14516,15,321,13355,5
14517,15,322,5750,5
14518,15,323,3695,5
14519,15,324,4225,5
14520,15,325,8055,5
14521,15,326,3235,5
14522,15,327,11780,5
14523,15,328,3715,5
14524,15,329,1305,5
14525,15,330,7535,5
14526,15,331,10675,5
14527,15,332,4160,5
14528,15,333,11515,5
14529,15,334,5955,5
14530,15,335,12510,5
14531,15,336,6495,5
14532,15,337,5425,5
14533,15,338,8860,5
14534,15,339,10675,5
14535,15,340,9700,5
14536,15,341,1305,5
14537,15,342,1340,5
14538,15,343,5330,5
14539,15,344,9830,5
14540,15,345,985,5
14541,15,346,6125,5
14542,15,347,14155,5
14543,15,348,13975,5
14544,15,349,11360,5
14545,15,350,8675,5
14546,15,351,6985,5
14547,15,352,4285,5
14548,15,353,4410,5
14549,15,354,5425,5
14550,15,355,5750,5
14551,15,356,7620,5
14552,15,357,9885,5
14553,15,358,5425,5
14554,15,359,1410,5
14555,15,360,3480,5
14556,15,361,9700,5
14557,15,362,1105,5
14558,15,363,1340,5
14559,15,364,11300,5
14560,15,365,3855,5
14561,15,366,7040,5
14562,15,367,5875,5
14563,15,368,4160,5
14564,15,369,11515,5
14565,15,370,5200,5
14566,15,371,10740,5
14567,15,372,2820,5
14568,15,373,10510,5
14569,15,374,4160,5
14570,15,375,4535,5
14571,15,376,12080,5
14572,15,377,6760,5
14573,15,378,10675,5
14574,15,379,13065,5
14575,15,380,13795,5
14576,15,381,5200,5
14577,15,382,9105,5
14578,15,383,10055,5
14579,15,384,11185,5
14580,15,385,9000,5
14581,15,386,10675,5
14582,15,387,8775,5
14583,15,388,8055,5
14584,15,389,5560,5
14585,15,390,8490,5
14586,15,391,2340,5
14587,15,392,6175,5
14588,15,393,4650,5
14589,15,394,10740,5
14590,15,395,4410,5
14591,15,396,5970,5
14592,15,397,2100,5
14593,15,398,11360,5
14594,15,399,4285,5
14595,15,400,8775,5
14596,15,401,13410,5
14597,15,402,14895,5
14598,15,403,8860,5
